线路号: 1113
1254	1005
1309	1591
1310	1580
1311	1576
1313	1332
1314	1347
1315	1037
1316	1024
1317	1789
1318	943
1319	1017
1320	1302
1321	1714
1322	926
1324	1363
1326	1019
1328	939
1329	2105
1330	1923
1331	1250
1332	1483
1333	1244
1334	1023
1335	1035
1336	2166
1337	1010
1338	1892
1340	1916
1341	1026
1342	1652
1344	2267
1345	1322
1346	1031
1347	1649
