线路号: 1103
3025	2456
3026	1158
3027	686
3028	695
3029	2526
3031	2378
3032	742
3033	1833
3034	685
3035	1391
3036	1313
3037	1465
3038	707
3039	1702
3040	723
3041	1159
3043	2171
3044	1479
3045	1090
3046	2384
3047	2379
3050	606
3051	1867
3054	2381
3055	2455
3056	728
3057	648
3059	2525
3061	1390
3062	2260
3063	1297
3064	1422
3066	1384
3070	644
