线路号: 1111
1001	687
1002	1051
1003	2254
1004	1070
1005	603
1006	2249
1007	1161
1008	1518
1009	1055
1010	756
1011	1768
1012	1723
1013	651
1014	2250
1016	1896
1016	1073
1018	2248
1019	1778
1020	1701
1021	954
1023	726
1024	1901
1025	1753
9230	1070
10064	2098
10065	1087
10066	1763
10067	2329
10068	2279
10069	2427
10070	2429
10073	1423
10074	1047
10075	1895
10076	2096
10135	1764
10137	2286
10138	2431
10139	1722
10140	2095
10141	1045
