线路号: 1105
2112	542
2113	1990
2113	21
2114	507
2114	444
2115	561
2116	538
2117	2069
2117	479
2118	440
2118	1495
2119	2210
2119	481
2120	488
2120	490
2121	503
2121	1691
2122	2052
2122	566
2123	1679
2124	451
2125	428
2126	502
2127	7
2129	2234
2130	596
2133	447
2134	463
2137	2029
2138	1498
2139	1684
2140	468
2140	2200
2142	531
2143	579
2143	2227
2144	2209
2146	437
21410000	2031
